DateKey,Date,Year,Quarter,QuarterName,MonthNumber,MonthName,MonthYear,YearMonthKey,WeekNumber,Day,DayName,FinancialYear,DaysInMonth,MonthEndDate,IsWeekend,IsMonthStart,IsMonthEnd,IsLeapYear
20160807,2016-08-07,2016,3,Q3,8,August,Aug 2016,201608,31,7,Sunday,2016,31,2016-08-31,True,False,False,True
20160808,2016-08-08,2016,3,Q3,8,August,Aug 2016,201608,32,8,Monday,2016,31,2016-08-31,False,False,False,True
20160809,2016-08-09,2016,3,Q3,8,August,Aug 2016,201608,32,9,Tuesday,2016,31,2016-08-31,False,False,False,True
20160810,2016-08-10,2016,3,Q3,8,August,Aug 2016,201608,32,10,Wednesday,2016,31,2016-08-31,False,False,False,True
20160811,2016-08-11,2016,3,Q3,8,August,Aug 2016,201608,32,11,Thursday,2016,31,2016-08-31,False,False,False,True
20160812,2016-08-12,2016,3,Q3,8,August,Aug 2016,201608,32,12,Friday,2016,31,2016-08-31,False,False,False,True
20160813,2016-08-13,2016,3,Q3,8,August,Aug 2016,201608,32,13,Saturday,2016,31,2016-08-31,True,False,False,True
20160814,2016-08-14,2016,3,Q3,8,August,Aug 2016,201608,32,14,Sunday,2016,31,2016-08-31,True,False,False,True
20160815,2016-08-15,2016,3,Q3,8,August,Aug 2016,201608,33,15,Monday,2016,31,2016-08-31,False,False,False,True
20160816,2016-08-16,2016,3,Q3,8,August,Aug 2016,201608,33,16,Tuesday,2016,31,2016-08-31,False,False,False,True
20160817,2016-08-17,2016,3,Q3,8,August,Aug 2016,201608,33,17,Wednesday,2016,31,2016-08-31,False,False,False,True
20160818,2016-08-18,2016,3,Q3,8,August,Aug 2016,201608,33,18,Thursday,2016,31,2016-08-31,False,False,False,True
20160819,2016-08-19,2016,3,Q3,8,August,Aug 2016,201608,33,19,Friday,2016,31,2016-08-31,False,False,False,True
20160820,2016-08-20,2016,3,Q3,8,August,Aug 2016,201608,33,20,Saturday,2016,31,2016-08-31,True,False,False,True
20160821,2016-08-21,2016,3,Q3,8,August,Aug 2016,201608,33,21,Sunday,2016,31,2016-08-31,True,False,False,True
20160822,2016-08-22,2016,3,Q3,8,August,Aug 2016,201608,34,22,Monday,2016,31,2016-08-31,False,False,False,True
20160823,2016-08-23,2016,3,Q3,8,August,Aug 2016,201608,34,23,Tuesday,2016,31,2016-08-31,False,False,False,True
20160824,2016-08-24,2016,3,Q3,8,August,Aug 2016,201608,34,24,Wednesday,2016,31,2016-08-31,False,False,False,True
20160825,2016-08-25,2016,3,Q3,8,August,Aug 2016,201608,34,25,Thursday,2016,31,2016-08-31,False,False,False,True
20160826,2016-08-26,2016,3,Q3,8,August,Aug 2016,201608,34,26,Friday,2016,31,2016-08-31,False,False,False,True
20160827,2016-08-27,2016,3,Q3,8,August,Aug 2016,201608,34,27,Saturday,2016,31,2016-08-31,True,False,False,True
20160828,2016-08-28,2016,3,Q3,8,August,Aug 2016,201608,34,28,Sunday,2016,31,2016-08-31,True,False,False,True
20160829,2016-08-29,2016,3,Q3,8,August,Aug 2016,201608,35,29,Monday,2016,31,2016-08-31,False,False,False,True
20160830,2016-08-30,2016,3,Q3,8,August,Aug 2016,201608,35,30,Tuesday,2016,31,2016-08-31,False,False,False,True
20160831,2016-08-31,2016,3,Q3,8,August,Aug 2016,201608,35,31,Wednesday,2016,31,2016-08-31,False,False,True,True
20160901,2016-09-01,2016,3,Q3,9,September,Sep 2016,201609,35,1,Thursday,2016,30,2016-09-30,False,True,False,True
20160902,2016-09-02,2016,3,Q3,9,September,Sep 2016,201609,35,2,Friday,2016,30,2016-09-30,False,False,False,True
20160903,2016-09-03,2016,3,Q3,9,September,Sep 2016,201609,35,3,Saturday,2016,30,2016-09-30,True,False,False,True
20160904,2016-09-04,2016,3,Q3,9,September,Sep 2016,201609,35,4,Sunday,2016,30,2016-09-30,True,False,False,True
20160905,2016-09-05,2016,3,Q3,9,September,Sep 2016,201609,36,5,Monday,2016,30,2016-09-30,False,False,False,True
20160906,2016-09-06,2016,3,Q3,9,September,Sep 2016,201609,36,6,Tuesday,2016,30,2016-09-30,False,False,False,True
20160907,2016-09-07,2016,3,Q3,9,September,Sep 2016,201609,36,7,Wednesday,2016,30,2016-09-30,False,False,False,True
20160908,2016-09-08,2016,3,Q3,9,September,Sep 2016,201609,36,8,Thursday,2016,30,2016-09-30,False,False,False,True
20160909,2016-09-09,2016,3,Q3,9,September,Sep 2016,201609,36,9,Friday,2016,30,2016-09-30,False,False,False,True
20160910,2016-09-10,2016,3,Q3,9,September,Sep 2016,201609,36,10,Saturday,2016,30,2016-09-30,True,False,False,True
20160911,2016-09-11,2016,3,Q3,9,September,Sep 2016,201609,36,11,Sunday,2016,30,2016-09-30,True,False,False,True
20160912,2016-09-12,2016,3,Q3,9,September,Sep 2016,201609,37,12,Monday,2016,30,2016-09-30,False,False,False,True
20160913,2016-09-13,2016,3,Q3,9,September,Sep 2016,201609,37,13,Tuesday,2016,30,2016-09-30,False,False,False,True
20160914,2016-09-14,2016,3,Q3,9,September,Sep 2016,201609,37,14,Wednesday,2016,30,2016-09-30,False,False,False,True
20160915,2016-09-15,2016,3,Q3,9,September,Sep 2016,201609,37,15,Thursday,2016,30,2016-09-30,False,False,False,True
20160916,2016-09-16,2016,3,Q3,9,September,Sep 2016,201609,37,16,Friday,2016,30,2016-09-30,False,False,False,True
20160917,2016-09-17,2016,3,Q3,9,September,Sep 2016,201609,37,17,Saturday,2016,30,2016-09-30,True,False,False,True
20160918,2016-09-18,2016,3,Q3,9,September,Sep 2016,201609,37,18,Sunday,2016,30,2016-09-30,True,False,False,True
20160919,2016-09-19,2016,3,Q3,9,September,Sep 2016,201609,38,19,Monday,2016,30,2016-09-30,False,False,False,True
20160920,2016-09-20,2016,3,Q3,9,September,Sep 2016,201609,38,20,Tuesday,2016,30,2016-09-30,False,False,False,True
20160921,2016-09-21,2016,3,Q3,9,September,Sep 2016,201609,38,21,Wednesday,2016,30,2016-09-30,False,False,False,True
20160922,2016-09-22,2016,3,Q3,9,September,Sep 2016,201609,38,22,Thursday,2016,30,2016-09-30,False,False,False,True
20160923,2016-09-23,2016,3,Q3,9,September,Sep 2016,201609,38,23,Friday,2016,30,2016-09-30,False,False,False,True
20160924,2016-09-24,2016,3,Q3,9,September,Sep 2016,201609,38,24,Saturday,2016,30,2016-09-30,True,False,False,True
20160925,2016-09-25,2016,3,Q3,9,September,Sep 2016,201609,38,25,Sunday,2016,30,2016-09-30,True,False,False,True
20160926,2016-09-26,2016,3,Q3,9,September,Sep 2016,201609,39,26,Monday,2016,30,2016-09-30,False,False,False,True
20160927,2016-09-27,2016,3,Q3,9,September,Sep 2016,201609,39,27,Tuesday,2016,30,2016-09-30,False,False,False,True
20160928,2016-09-28,2016,3,Q3,9,September,Sep 2016,201609,39,28,Wednesday,2016,30,2016-09-30,False,False,False,True
20160929,2016-09-29,2016,3,Q3,9,September,Sep 2016,201609,39,29,Thursday,2016,30,2016-09-30,False,False,False,True
20160930,2016-09-30,2016,3,Q3,9,September,Sep 2016,201609,39,30,Friday,2016,30,2016-09-30,False,False,True,True
20161001,2016-10-01,2016,4,Q4,10,October,Oct 2016,201610,39,1,Saturday,2016,31,2016-10-31,True,True,False,True
20161002,2016-10-02,2016,4,Q4,10,October,Oct 2016,201610,39,2,Sunday,2016,31,2016-10-31,True,False,False,True
20161003,2016-10-03,2016,4,Q4,10,October,Oct 2016,201610,40,3,Monday,2016,31,2016-10-31,False,False,False,True
20161004,2016-10-04,2016,4,Q4,10,October,Oct 2016,201610,40,4,Tuesday,2016,31,2016-10-31,False,False,False,True
20161005,2016-10-05,2016,4,Q4,10,October,Oct 2016,201610,40,5,Wednesday,2016,31,2016-10-31,False,False,False,True
20161006,2016-10-06,2016,4,Q4,10,October,Oct 2016,201610,40,6,Thursday,2016,31,2016-10-31,False,False,False,True
20161007,2016-10-07,2016,4,Q4,10,October,Oct 2016,201610,40,7,Friday,2016,31,2016-10-31,False,False,False,True
20161008,2016-10-08,2016,4,Q4,10,October,Oct 2016,201610,40,8,Saturday,2016,31,2016-10-31,True,False,False,True
20161009,2016-10-09,2016,4,Q4,10,October,Oct 2016,201610,40,9,Sunday,2016,31,2016-10-31,True,False,False,True
20161010,2016-10-10,2016,4,Q4,10,October,Oct 2016,201610,41,10,Monday,2016,31,2016-10-31,False,False,False,True
20161011,2016-10-11,2016,4,Q4,10,October,Oct 2016,201610,41,11,Tuesday,2016,31,2016-10-31,False,False,False,True
20161012,2016-10-12,2016,4,Q4,10,October,Oct 2016,201610,41,12,Wednesday,2016,31,2016-10-31,False,False,False,True
20161013,2016-10-13,2016,4,Q4,10,October,Oct 2016,201610,41,13,Thursday,2016,31,2016-10-31,False,False,False,True
20161014,2016-10-14,2016,4,Q4,10,October,Oct 2016,201610,41,14,Friday,2016,31,2016-10-31,False,False,False,True
20161015,2016-10-15,2016,4,Q4,10,October,Oct 2016,201610,41,15,Saturday,2016,31,2016-10-31,True,False,False,True
20161016,2016-10-16,2016,4,Q4,10,October,Oct 2016,201610,41,16,Sunday,2016,31,2016-10-31,True,False,False,True
20161017,2016-10-17,2016,4,Q4,10,October,Oct 2016,201610,42,17,Monday,2016,31,2016-10-31,False,False,False,True
20161018,2016-10-18,2016,4,Q4,10,October,Oct 2016,201610,42,18,Tuesday,2016,31,2016-10-31,False,False,False,True
20161019,2016-10-19,2016,4,Q4,10,October,Oct 2016,201610,42,19,Wednesday,2016,31,2016-10-31,False,False,False,True
20161020,2016-10-20,2016,4,Q4,10,October,Oct 2016,201610,42,20,Thursday,2016,31,2016-10-31,False,False,False,True
20161021,2016-10-21,2016,4,Q4,10,October,Oct 2016,201610,42,21,Friday,2016,31,2016-10-31,False,False,False,True
20161022,2016-10-22,2016,4,Q4,10,October,Oct 2016,201610,42,22,Saturday,2016,31,2016-10-31,True,False,False,True
20161023,2016-10-23,2016,4,Q4,10,October,Oct 2016,201610,42,23,Sunday,2016,31,2016-10-31,True,False,False,True
20161024,2016-10-24,2016,4,Q4,10,October,Oct 2016,201610,43,24,Monday,2016,31,2016-10-31,False,False,False,True
20161025,2016-10-25,2016,4,Q4,10,October,Oct 2016,201610,43,25,Tuesday,2016,31,2016-10-31,False,False,False,True
20161026,2016-10-26,2016,4,Q4,10,October,Oct 2016,201610,43,26,Wednesday,2016,31,2016-10-31,False,False,False,True
20161027,2016-10-27,2016,4,Q4,10,October,Oct 2016,201610,43,27,Thursday,2016,31,2016-10-31,False,False,False,True
20161028,2016-10-28,2016,4,Q4,10,October,Oct 2016,201610,43,28,Friday,2016,31,2016-10-31,False,False,False,True
20161029,2016-10-29,2016,4,Q4,10,October,Oct 2016,201610,43,29,Saturday,2016,31,2016-10-31,True,False,False,True
20161030,2016-10-30,2016,4,Q4,10,October,Oct 2016,201610,43,30,Sunday,2016,31,2016-10-31,True,False,False,True
20161031,2016-10-31,2016,4,Q4,10,October,Oct 2016,201610,44,31,Monday,2016,31,2016-10-31,False,False,True,True
20161101,2016-11-01,2016,4,Q4,11,November,Nov 2016,201611,44,1,Tuesday,2016,30,2016-11-30,False,True,False,True
20161102,2016-11-02,2016,4,Q4,11,November,Nov 2016,201611,44,2,Wednesday,2016,30,2016-11-30,False,False,False,True
20161103,2016-11-03,2016,4,Q4,11,November,Nov 2016,201611,44,3,Thursday,2016,30,2016-11-30,False,False,False,True
20161104,2016-11-04,2016,4,Q4,11,November,Nov 2016,201611,44,4,Friday,2016,30,2016-11-30,False,False,False,True
20161105,2016-11-05,2016,4,Q4,11,November,Nov 2016,201611,44,5,Saturday,2016,30,2016-11-30,True,False,False,True
20161106,2016-11-06,2016,4,Q4,11,November,Nov 2016,201611,44,6,Sunday,2016,30,2016-11-30,True,False,False,True
20161107,2016-11-07,2016,4,Q4,11,November,Nov 2016,201611,45,7,Monday,2016,30,2016-11-30,False,False,False,True
20161108,2016-11-08,2016,4,Q4,11,November,Nov 2016,201611,45,8,Tuesday,2016,30,2016-11-30,False,False,False,True
20161109,2016-11-09,2016,4,Q4,11,November,Nov 2016,201611,45,9,Wednesday,2016,30,2016-11-30,False,False,False,True
20161110,2016-11-10,2016,4,Q4,11,November,Nov 2016,201611,45,10,Thursday,2016,30,2016-11-30,False,False,False,True
20161111,2016-11-11,2016,4,Q4,11,November,Nov 2016,201611,45,11,Friday,2016,30,2016-11-30,False,False,False,True
20161112,2016-11-12,2016,4,Q4,11,November,Nov 2016,201611,45,12,Saturday,2016,30,2016-11-30,True,False,False,True
20161113,2016-11-13,2016,4,Q4,11,November,Nov 2016,201611,45,13,Sunday,2016,30,2016-11-30,True,False,False,True
20161114,2016-11-14,2016,4,Q4,11,November,Nov 2016,201611,46,14,Monday,2016,30,2016-11-30,False,False,False,True
20161115,2016-11-15,2016,4,Q4,11,November,Nov 2016,201611,46,15,Tuesday,2016,30,2016-11-30,False,False,False,True
20161116,2016-11-16,2016,4,Q4,11,November,Nov 2016,201611,46,16,Wednesday,2016,30,2016-11-30,False,False,False,True
20161117,2016-11-17,2016,4,Q4,11,November,Nov 2016,201611,46,17,Thursday,2016,30,2016-11-30,False,False,False,True
20161118,2016-11-18,2016,4,Q4,11,November,Nov 2016,201611,46,18,Friday,2016,30,2016-11-30,False,False,False,True
20161119,2016-11-19,2016,4,Q4,11,November,Nov 2016,201611,46,19,Saturday,2016,30,2016-11-30,True,False,False,True
20161120,2016-11-20,2016,4,Q4,11,November,Nov 2016,201611,46,20,Sunday,2016,30,2016-11-30,True,False,False,True
20161121,2016-11-21,2016,4,Q4,11,November,Nov 2016,201611,47,21,Monday,2016,30,2016-11-30,False,False,False,True
20161122,2016-11-22,2016,4,Q4,11,November,Nov 2016,201611,47,22,Tuesday,2016,30,2016-11-30,False,False,False,True
20161123,2016-11-23,2016,4,Q4,11,November,Nov 2016,201611,47,23,Wednesday,2016,30,2016-11-30,False,False,False,True
20161124,2016-11-24,2016,4,Q4,11,November,Nov 2016,201611,47,24,Thursday,2016,30,2016-11-30,False,False,False,True
20161125,2016-11-25,2016,4,Q4,11,November,Nov 2016,201611,47,25,Friday,2016,30,2016-11-30,False,False,False,True
20161126,2016-11-26,2016,4,Q4,11,November,Nov 2016,201611,47,26,Saturday,2016,30,2016-11-30,True,False,False,True
20161127,2016-11-27,2016,4,Q4,11,November,Nov 2016,201611,47,27,Sunday,2016,30,2016-11-30,True,False,False,True
20161128,2016-11-28,2016,4,Q4,11,November,Nov 2016,201611,48,28,Monday,2016,30,2016-11-30,False,False,False,True
20161129,2016-11-29,2016,4,Q4,11,November,Nov 2016,201611,48,29,Tuesday,2016,30,2016-11-30,False,False,False,True
20161130,2016-11-30,2016,4,Q4,11,November,Nov 2016,201611,48,30,Wednesday,2016,30,2016-11-30,False,False,True,True
20161201,2016-12-01,2016,4,Q4,12,December,Dec 2016,201612,48,1,Thursday,2016,31,2016-12-31,False,True,False,True
20161202,2016-12-02,2016,4,Q4,12,December,Dec 2016,201612,48,2,Friday,2016,31,2016-12-31,False,False,False,True
20161203,2016-12-03,2016,4,Q4,12,December,Dec 2016,201612,48,3,Saturday,2016,31,2016-12-31,True,False,False,True
20161204,2016-12-04,2016,4,Q4,12,December,Dec 2016,201612,48,4,Sunday,2016,31,2016-12-31,True,False,False,True
20161205,2016-12-05,2016,4,Q4,12,December,Dec 2016,201612,49,5,Monday,2016,31,2016-12-31,False,False,False,True
20161206,2016-12-06,2016,4,Q4,12,December,Dec 2016,201612,49,6,Tuesday,2016,31,2016-12-31,False,False,False,True
20161207,2016-12-07,2016,4,Q4,12,December,Dec 2016,201612,49,7,Wednesday,2016,31,2016-12-31,False,False,False,True
20161208,2016-12-08,2016,4,Q4,12,December,Dec 2016,201612,49,8,Thursday,2016,31,2016-12-31,False,False,False,True
20161209,2016-12-09,2016,4,Q4,12,December,Dec 2016,201612,49,9,Friday,2016,31,2016-12-31,False,False,False,True
20161210,2016-12-10,2016,4,Q4,12,December,Dec 2016,201612,49,10,Saturday,2016,31,2016-12-31,True,False,False,True
20161211,2016-12-11,2016,4,Q4,12,December,Dec 2016,201612,49,11,Sunday,2016,31,2016-12-31,True,False,False,True
20161212,2016-12-12,2016,4,Q4,12,December,Dec 2016,201612,50,12,Monday,2016,31,2016-12-31,False,False,False,True
20161213,2016-12-13,2016,4,Q4,12,December,Dec 2016,201612,50,13,Tuesday,2016,31,2016-12-31,False,False,False,True
20161214,2016-12-14,2016,4,Q4,12,December,Dec 2016,201612,50,14,Wednesday,2016,31,2016-12-31,False,False,False,True
20161215,2016-12-15,2016,4,Q4,12,December,Dec 2016,201612,50,15,Thursday,2016,31,2016-12-31,False,False,False,True
20161216,2016-12-16,2016,4,Q4,12,December,Dec 2016,201612,50,16,Friday,2016,31,2016-12-31,False,False,False,True
20161217,2016-12-17,2016,4,Q4,12,December,Dec 2016,201612,50,17,Saturday,2016,31,2016-12-31,True,False,False,True
20161218,2016-12-18,2016,4,Q4,12,December,Dec 2016,201612,50,18,Sunday,2016,31,2016-12-31,True,False,False,True
20161219,2016-12-19,2016,4,Q4,12,December,Dec 2016,201612,51,19,Monday,2016,31,2016-12-31,False,False,False,True
20161220,2016-12-20,2016,4,Q4,12,December,Dec 2016,201612,51,20,Tuesday,2016,31,2016-12-31,False,False,False,True
20161221,2016-12-21,2016,4,Q4,12,December,Dec 2016,201612,51,21,Wednesday,2016,31,2016-12-31,False,False,False,True
20161222,2016-12-22,2016,4,Q4,12,December,Dec 2016,201612,51,22,Thursday,2016,31,2016-12-31,False,False,False,True
20161223,2016-12-23,2016,4,Q4,12,December,Dec 2016,201612,51,23,Friday,2016,31,2016-12-31,False,False,False,True
20161224,2016-12-24,2016,4,Q4,12,December,Dec 2016,201612,51,24,Saturday,2016,31,2016-12-31,True,False,False,True
20161225,2016-12-25,2016,4,Q4,12,December,Dec 2016,201612,51,25,Sunday,2016,31,2016-12-31,True,False,False,True
20161226,2016-12-26,2016,4,Q4,12,December,Dec 2016,201612,52,26,Monday,2016,31,2016-12-31,False,False,False,True
20161227,2016-12-27,2016,4,Q4,12,December,Dec 2016,201612,52,27,Tuesday,2016,31,2016-12-31,False,False,False,True
20161228,2016-12-28,2016,4,Q4,12,December,Dec 2016,201612,52,28,Wednesday,2016,31,2016-12-31,False,False,False,True
20161229,2016-12-29,2016,4,Q4,12,December,Dec 2016,201612,52,29,Thursday,2016,31,2016-12-31,False,False,False,True
20161230,2016-12-30,2016,4,Q4,12,December,Dec 2016,201612,52,30,Friday,2016,31,2016-12-31,False,False,False,True
20161231,2016-12-31,2016,4,Q4,12,December,Dec 2016,201612,52,31,Saturday,2016,31,2016-12-31,True,False,True,True
20170101,2017-01-01,2017,1,Q1,1,January,Jan 2017,201701,52,1,Sunday,2017,31,2017-01-31,True,True,False,False
20170102,2017-01-02,2017,1,Q1,1,January,Jan 2017,201701,1,2,Monday,2017,31,2017-01-31,False,False,False,False
20170103,2017-01-03,2017,1,Q1,1,January,Jan 2017,201701,1,3,Tuesday,2017,31,2017-01-31,False,False,False,False
20170104,2017-01-04,2017,1,Q1,1,January,Jan 2017,201701,1,4,Wednesday,2017,31,2017-01-31,False,False,False,False
20170105,2017-01-05,2017,1,Q1,1,January,Jan 2017,201701,1,5,Thursday,2017,31,2017-01-31,False,False,False,False
20170106,2017-01-06,2017,1,Q1,1,January,Jan 2017,201701,1,6,Friday,2017,31,2017-01-31,False,False,False,False
20170107,2017-01-07,2017,1,Q1,1,January,Jan 2017,201701,1,7,Saturday,2017,31,2017-01-31,True,False,False,False
20170108,2017-01-08,2017,1,Q1,1,January,Jan 2017,201701,1,8,Sunday,2017,31,2017-01-31,True,False,False,False
20170109,2017-01-09,2017,1,Q1,1,January,Jan 2017,201701,2,9,Monday,2017,31,2017-01-31,False,False,False,False
20170110,2017-01-10,2017,1,Q1,1,January,Jan 2017,201701,2,10,Tuesday,2017,31,2017-01-31,False,False,False,False
20170111,2017-01-11,2017,1,Q1,1,January,Jan 2017,201701,2,11,Wednesday,2017,31,2017-01-31,False,False,False,False
20170112,2017-01-12,2017,1,Q1,1,January,Jan 2017,201701,2,12,Thursday,2017,31,2017-01-31,False,False,False,False
20170113,2017-01-13,2017,1,Q1,1,January,Jan 2017,201701,2,13,Friday,2017,31,2017-01-31,False,False,False,False
20170114,2017-01-14,2017,1,Q1,1,January,Jan 2017,201701,2,14,Saturday,2017,31,2017-01-31,True,False,False,False
20170115,2017-01-15,2017,1,Q1,1,January,Jan 2017,201701,2,15,Sunday,2017,31,2017-01-31,True,False,False,False
20170116,2017-01-16,2017,1,Q1,1,January,Jan 2017,201701,3,16,Monday,2017,31,2017-01-31,False,False,False,False
20170117,2017-01-17,2017,1,Q1,1,January,Jan 2017,201701,3,17,Tuesday,2017,31,2017-01-31,False,False,False,False
20170118,2017-01-18,2017,1,Q1,1,January,Jan 2017,201701,3,18,Wednesday,2017,31,2017-01-31,False,False,False,False
20170119,2017-01-19,2017,1,Q1,1,January,Jan 2017,201701,3,19,Thursday,2017,31,2017-01-31,False,False,False,False
20170120,2017-01-20,2017,1,Q1,1,January,Jan 2017,201701,3,20,Friday,2017,31,2017-01-31,False,False,False,False
20170121,2017-01-21,2017,1,Q1,1,January,Jan 2017,201701,3,21,Saturday,2017,31,2017-01-31,True,False,False,False
20170122,2017-01-22,2017,1,Q1,1,January,Jan 2017,201701,3,22,Sunday,2017,31,2017-01-31,True,False,False,False
20170123,2017-01-23,2017,1,Q1,1,January,Jan 2017,201701,4,23,Monday,2017,31,2017-01-31,False,False,False,False
20170124,2017-01-24,2017,1,Q1,1,January,Jan 2017,201701,4,24,Tuesday,2017,31,2017-01-31,False,False,False,False
20170125,2017-01-25,2017,1,Q1,1,January,Jan 2017,201701,4,25,Wednesday,2017,31,2017-01-31,False,False,False,False
20170126,2017-01-26,2017,1,Q1,1,January,Jan 2017,201701,4,26,Thursday,2017,31,2017-01-31,False,False,False,False
20170127,2017-01-27,2017,1,Q1,1,January,Jan 2017,201701,4,27,Friday,2017,31,2017-01-31,False,False,False,False
20170128,2017-01-28,2017,1,Q1,1,January,Jan 2017,201701,4,28,Saturday,2017,31,2017-01-31,True,False,False,False
20170129,2017-01-29,2017,1,Q1,1,January,Jan 2017,201701,4,29,Sunday,2017,31,2017-01-31,True,False,False,False
20170130,2017-01-30,2017,1,Q1,1,January,Jan 2017,201701,5,30,Monday,2017,31,2017-01-31,False,False,False,False
20170131,2017-01-31,2017,1,Q1,1,January,Jan 2017,201701,5,31,Tuesday,2017,31,2017-01-31,False,False,True,False
20170201,2017-02-01,2017,1,Q1,2,February,Feb 2017,201702,5,1,Wednesday,2017,28,2017-02-28,False,True,False,False
20170202,2017-02-02,2017,1,Q1,2,February,Feb 2017,201702,5,2,Thursday,2017,28,2017-02-28,False,False,False,False
20170203,2017-02-03,2017,1,Q1,2,February,Feb 2017,201702,5,3,Friday,2017,28,2017-02-28,False,False,False,False
20170204,2017-02-04,2017,1,Q1,2,February,Feb 2017,201702,5,4,Saturday,2017,28,2017-02-28,True,False,False,False
20170205,2017-02-05,2017,1,Q1,2,February,Feb 2017,201702,5,5,Sunday,2017,28,2017-02-28,True,False,False,False
20170206,2017-02-06,2017,1,Q1,2,February,Feb 2017,201702,6,6,Monday,2017,28,2017-02-28,False,False,False,False
20170207,2017-02-07,2017,1,Q1,2,February,Feb 2017,201702,6,7,Tuesday,2017,28,2017-02-28,False,False,False,False
20170208,2017-02-08,2017,1,Q1,2,February,Feb 2017,201702,6,8,Wednesday,2017,28,2017-02-28,False,False,False,False
